product_code,product_name,2026-06-05,2026-06-04,2026-06-03,2026-06-02,2026-06-01,2026-05-31,2026-05-30,2026-05-29,2026-05-28,2026-05-27,2026-05-26,2026-05-25,2026-05-24,2026-05-23,2026-05-22,2026-05-21,2026-05-20,2026-05-19,2026-05-18,2026-05-17,2026-05-16,2026-05-15,2026-05-14,2026-05-13,2026-05-12,2026-05-11,2026-05-10,2026-05-09,2026-05-08,2026-05-07,2026-05-06,2026-05-05,2026-05-04,2026-05-03,2026-05-02,2026-05-01,2026-04-30,2026-04-29,2026-04-28,2026-04-27,2026-04-26,2026-04-25,2026-04-24,2026-04-23,2026-04-22,2026-04-21,2026-04-20,2026-04-19,2026-04-18,2026-04-17,2026-04-16,2026-04-15,2026-04-14,2026-04-13,2026-04-12,2026-04-11,2026-04-10,2026-04-09,2026-04-08,2026-04-07
96979484,삼성전자 PM9C1b M.2 NVMe 병행수입 (1TB),335000,335000,335000,335000,335000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96979466,삼성전자 PM9C1b M.2 NVMe 병행수입 (512GB),254150,254150,254150,254150,254150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103450037,삼성전자 PM9E1 M.2 NVMe 벌크 (1TB),400000,400000,400000,400000,400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103449614,삼성전자 PM9E1 M.2 NVMe 벌크 (512GB),275110,275510,275870,276210,276330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95848700,삼성전자 PM9E1 M.2 NVMe 병행수입 (1TB),451000,451000,451000,451000,451000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92187485,삼성전자 PM9E1 M.2 NVMe 병행수입 (2TB),869000,895690,895690,895710,895710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92187206,삼성전자 PM9E1 M.2 NVMe 병행수입 (4TB),1686260,1686260,1686280,1686300,1686300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95848934,삼성전자 PM9E1 M.2 NVMe 병행수입 (512GB),268910,268950,268950,268970,268970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76789799,삼성전자 PM9F1 M.2 NVMe 벌크 (512GB),180000,180000,180000,180000,180000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104950076,삼성전자 SM863a 중고 (1.92TB),1448270,1434110,1432060,1432060,1432060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4664976,삼성전자 SM961 M.2 NVMe 병행수입 (256GB),174500,177000,164500,167000,172000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963303,상아전산 2.5 변환 가이드 (SA-DSC130),930,930,930,930,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63036680,서진네트웍스 UNICORN 2.5인치 HDD 듀얼 컨버터 케이블 (FD-900D),8530,8530,8530,8530,8530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3669333,서진네트웍스 UNICORN 2.5형 하드보관 케이스,1400,1400,1570,1570,1570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3669316,서진네트웍스 UNICORN 3.5형 하드보관 케이스,1700,1700,1700,1700,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93704684,서진네트웍스 UNICORN JM-200 M.2 SSD 보관케이스,6590,6590,6590,6730,6610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89612558,서진네트웍스 UNICORN M.2 SSD 보관케이스,4900,4900,4900,4900,4900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8467275,서진네트웍스 UNICORN USB 3.0 Type C to SATA 케이블 (FD-800SATAC),9900,9900,9900,9900,9900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8467623,서진네트웍스 UNICORN USB 3.0 to SATA 케이블 (FD-700SATAA),8650,8650,8650,8650,8650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5020544,서진네트웍스 UNICORN USB 3.0 to SATA 케이블 (HD-300SATA),9020,9020,9020,9020,9020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5548440,서진네트웍스 UNICORN USB 3.0 to SATA 케이블 (HD-500SATAA),15400,15400,15400,15400,15400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5548362,서진네트웍스 UNICORN USB Type C to SATA 케이블 (HD-500SATAC),16900,16900,16900,16900,16900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18917405,솔리다임 D3-S4520 (1.92TB),2990000,2990000,2990000,2990000,2990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18917474,솔리다임 D3-S4520 (3.84TB),3990000,3990000,3990000,3990000,3990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18917360,솔리다임 D3-S4520 (480GB),899000,899000,899000,899000,899000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18917492,솔리다임 D3-S4520 (7.68TB),3305770,3305770,3305770,3305770,3305770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18917384,솔리다임 D3-S4520 (960GB),1599000,1599000,1599000,1599000,1599000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52154993,솔리다임 D3-S4620 해외구매 (3.84TB),3990000,3990000,3990000,3990000,3990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52155221,솔리다임 D3-S4620 해외구매 (480GB),1299000,1299000,1299000,1299000,1299000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52155143,솔리다임 D3-S4620 해외구매 (960GB),1899000,1899000,1899000,1899000,1899000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74005400,솔리다임 D5-P5336 U.2 NVMe 해외구매 (15.36TB),15990000,15990000,15990000,15990000,15990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74005415,솔리다임 D5-P5336 U.2 NVMe 해외구매 (30.72TB),45000000,45000000,45000000,45000000,45000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74005430,솔리다임 D5-P5336 U.2 NVMe 해외구매 (61.44TB),75000000,75000000,75000000,75000000,75000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74005376,솔리다임 D5-P5336 U.2 NVMe 해외구매 (7.68TB),7990000,7990000,7990000,7990000,7990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81061529,솔리다임 D7-P5520 U.2 NVMe 해외구매 (1.92TB),3790000,3790000,3790000,3790000,3790000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81061658,솔리다임 D7-P5520 U.2 NVMe 해외구매 (15.36TB),18150000,18150000,18150000,18150000,18150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81061601,솔리다임 D7-P5520 U.2 NVMe 해외구매 (3.84TB),3990000,3990000,3990000,3990000,3990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81061631,솔리다임 D7-P5520 U.2 NVMe 해외구매 (7.68TB),9710000,9710000,9710000,9710000,9710000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74122028,솔리다임 D7-PS1010 U.2 NVMe 해외구매 (1.92TB),3850000,3850000,3850000,3850000,3850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74121944,솔리다임 D7-PS1010 U.2 NVMe 해외구매 (3.84TB),4990000,4990000,4990000,4990000,4990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74122079,솔리다임 D7-PS1010 U.2 NVMe 해외구매 (7.68TB),8990000,8990000,8990000,8990000,8990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17706074,솔리다임 P41 PLUS M.2 NVMe (2TB),350000,350000,350000,350000,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76947185,솔리다임 P41 PLUS M.2 NVMe 벌크 (512GB),135000,135000,135000,135000,135000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20125142,솔리다임 P41 PLUS M.2 NVMe 해외구매 (2TB),336300,336300,336300,336300,336300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69656300,솔리다임 P44 Pro M.2 NVMe 벌크 (2TB),624730,624730,624730,624730,624730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14661434,실리콘파워 A55 M.2 SATA 해외구매 (128GB),94530,94530,94530,94530,94530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14400656,실리콘파워 A55 M.2 SATA 해외구매 (512GB),192180,192180,192180,192180,192180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14840168,실리콘파워 P34 A60 M.2 NVMe 해외구매 (256GB),186800,186800,186800,186800,186800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63142577,실리콘파워 P44 UD85 M.2 NVMe 해외구매 (2TB),927000,927000,927000,927000,927000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105155174,실리콘파워 P44 XS70 M.2 NVMe 해외구매 (2TB),1014000,1014000,1014000,1014000,1014000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105156599,실리콘파워 P44 XS70 M.2 NVMe 해외구매 (4TB),1155990,1155990,1155990,1155990,1155990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28377443,실리콘파워 UD90 M.2 2230 NVMe 해외구매 (1TB),358800,358800,358800,358800,358800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63031922,실리콘파워 UD90 M.2 2230 NVMe 해외구매 (2TB),572600,572600,572600,572600,572600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20179880,실리콘파워 UD90 M.2 NVMe 해외구매 (1TB),202330,202330,202330,202330,202330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63031967,실리콘파워 US75 M.2 NVMe 해외구매 (1TB),320480,320480,317500,317500,316960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94809539,실리콘파워 US75 히트싱크 M.2 NVMe (2TB),599400,599400,599400,599400,599400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94809530,실리콘파워 US75 히트싱크 M.2 NVMe (4TB),1038200,1038200,1038200,1038200,1038200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11834743,쏘 Drive M.2 NVMe (1TB),149800,149800,149800,149800,149800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11834719,쏘 Drive M.2 NVMe (256GB),69800,69800,69800,69800,69800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
