collected_at,product_code,product_name,product_url,inch,resolution,refresh_rate,panel,aspect_ratio,shape,brightness,color,special_features,full_spec,registration_month,fetch_status,error
2026-07-14T19:00:06+00:00,28516361,VPLAB 레드베리 R2701B,https://prod.danawa.com/info/?pcode=28516361&cate=112757,68cm(27인치),FHD(1920x1080),75Hz,IPS,와이드(16:9),평면,250nits,레드,Adaptive Sync,"모니터 / 68cm(27인치) / FHD(1920x1080) / 75Hz / IPS / 와이드(16:9) / 평면 / 5ms(OD) / 250nits / 1,000:1 / 헤드폰 아웃 / 스피커 내장 / 틸트(상하) / 3.29kg / [게임특화] Adaptive Sync / [단자정보] DVI / D-SUB / HDMI",2023/10,ok,
2026-07-14T19:00:06+00:00,109679369,ZSUS 10A-KR,https://prod.danawa.com/info/?pcode=109679369&cate=112757,26.7cm(10.5인치),1920x1280,60Hz,IPS,일반(3:2),평면,420nits,,,포터블 모니터 / 26.7cm(10.5인치) / 1920x1280 / 60Hz / IPS / 일반(3:2) / 평면 / 420nits / 휴대용 / 헤드폰 아웃 / 스피커 내장 / 380g / [단자정보] mini HDMI / USB C타입,2026/04,ok,
2026-07-14T19:00:06+00:00,109680227,ZSUS 10A-KR (중고),https://prod.danawa.com/info/?pcode=109680227&cate=112757,26.7cm(10.5인치),1920x1280,60Hz,IPS,일반(3:2),평면,420nits,,,포터블 모니터 / 26.7cm(10.5인치) / 1920x1280 / 60Hz / IPS / 일반(3:2) / 평면 / 420nits / 헤드폰 아웃 / 스피커 내장 / 휴대용 / 380g / [단자정보] mini HDMI / USB C타입,2026/04,ok,
2026-07-14T19:00:06+00:00,109680155,ZSUS 14A-2K,https://prod.danawa.com/info/?pcode=109680155&cate=112757,35.56cm(14인치),2160x1440,60Hz,IPS,와이드(3:2),평면,330nits,,,"포터블 모니터 / 35.56cm(14인치) / 2160x1440 / 60Hz / IPS / 와이드(3:2) / 평면 / 5ms / 330nits / 1,500:1 / 스피커 내장 / 휴대용 / 헤드폰 아웃 / 510g / [단자정보] USB C타입 / mini HDMI",2026/04,ok,
2026-07-14T19:00:06+00:00,109679462,ZSUS 14T-2K 터치,https://prod.danawa.com/info/?pcode=109679462&cate=112757,35.56cm(14인치),2160x1440,60Hz,IPS,일반(3:2),평면,330nits,,,"포터블 모니터 / 35.56cm(14인치) / 2160x1440 / 60Hz / IPS / 일반(3:2) / 평면 / 330nits / 1,500:1 / 터치스크린 / 휴대용 / 510g / [단자정보] USB C타입 / mini HDMI",2026/04,ok,
2026-07-14T19:00:06+00:00,109680221,ZSUS 14T-2K 터치 (중고),https://prod.danawa.com/info/?pcode=109680221&cate=112757,35.56cm(14인치),2160x1440,60Hz,IPS,일반(3:2),평면,330nits,,,"포터블 모니터 / 35.56cm(14인치) / 2160x1440 / 60Hz / IPS / 일반(3:2) / 평면 / 330nits / 1,500:1 / 터치스크린 / 휴대용 / 510g / [단자정보] USB C타입 / mini HDMI",2026/04,ok,
2026-07-14T19:00:06+00:00,109679498,ZSUS 15ANP,https://prod.danawa.com/info/?pcode=109679498&cate=112757,38cm(15.6인치),FHD(1920x1080),60Hz,IPS,와이드(16:9),평면,300nits,,,"포터블 모니터 / 38cm(15.6인치) / FHD(1920x1080) / 60Hz / IPS / 와이드(16:9) / 평면 / 5ms / 300nits / 1,000:1 / 휴대용 / [단자정보] mini HDMI / USB C타입",2026/04,ok,
2026-07-14T19:00:06+00:00,109679579,ZSUS 16A,https://prod.danawa.com/info/?pcode=109679579&cate=112757,40cm(16인치),1920x1280,60Hz,IPS,일반(3:2),평면,420nits,,,포터블 모니터 / 40cm(16인치) / 1920x1280 / 60Hz / IPS / 일반(3:2) / 평면 / 420nits / 헤드폰 아웃 / 휴대용 / 스피커 내장 / [단자정보] mini HDMI / USB C타입,2026/04,ok,
2026-07-14T19:00:06+00:00,122720898,ZSUS 18A,https://prod.danawa.com/info/?pcode=122720898&cate=112757,46cm(18인치),FHD(1920x1080),100Hz,IPS,와이드(16:9),평면,350nits,,,"모니터 / 46cm(18인치) / FHD(1920x1080) / 100Hz / IPS / 와이드(16:9) / 평면 / 4ms / 350nits / 1,000:1 / 헤드폰 아웃 / 스피커 내장 / 1045g / [단자정보] USB C타입 / micro HDMI",2026/07,ok,
2026-07-14T19:00:06+00:00,77016914,ZSUS PM15A,https://prod.danawa.com/info/?pcode=77016914&cate=112757,38cm(15인치),FHD(1920x1080),60Hz,IPS,와이드(16:9),평면,300nits,,,"포터블 모니터 / 38cm(15인치) / FHD(1920x1080) / 60Hz / IPS / 와이드(16:9) / 평면 / 5ms / 300nits / 1,000:1 / 스피커 내장 / 휴대용 / 800g / [단자정보] mini HDMI / USB C타입",2025/02,ok,
2026-07-14T19:00:06+00:00,109680206,ZSUS PM15A (해외구매),https://prod.danawa.com/info/?pcode=109680206&cate=112757,38cm(15인치),FHD(1920x1080),60Hz,IPS,와이드(16:9),평면,300nits,,,"포터블 모니터 / 38cm(15인치) / FHD(1920x1080) / 60Hz / IPS / 와이드(16:9) / 평면 / 5ms / 300nits / 1,000:1 / 스피커 내장 / 휴대용 / 800g / [단자정보] mini HDMI / USB C타입",2025/02,ok,
2026-07-14T19:00:06+00:00,19134803,가람디스플레이 DNA-320G180 PRO GAMING 강화유리 DP (중고),https://prod.danawa.com/info/?pcode=19134803&cate=112757,80.1cm(32인치),FHD(1920x1080),180Hz,PVA,와이드(16:9),평면,300nits,,FreeSync,"모니터 / 80.1cm(32인치) / FHD(1920x1080) / 180Hz / PVA / 와이드(16:9) / 평면 / 1ms(OD) / 300nits / 3,000:1 / 강화유리 / 스피커 내장 / [게임특화] FreeSync / [단자정보] HDMI / DP / DVI",2019/01,ok,
2026-07-14T19:00:06+00:00,18539732,가람디스플레이 DNA-32REAL240 PRO GAMING 강화유리 DP (중고),https://prod.danawa.com/info/?pcode=18539732&cate=112757,81cm(32인치),FHD(1920x1080),240Hz,VA,와이드(16:9),평면,300nits,,G-Sync 호환 / FreeSync / Adaptive Sync,모니터 / 81cm(32인치) / FHD(1920x1080) / 240Hz / VA / 와이드(16:9) / 평면 / 1ms(OD) / 300nits / 강화유리 / 헤드폰 아웃 / 스피커 내장 / [게임특화] G-Sync 호환 / FreeSync / Adaptive Sync / [단자정보] DP / HDMI,2019/12,ok,
2026-07-14T19:00:06+00:00,4014391,경성글로벌코리아 QX2700 LED 에블루션 강화유리 (중고),https://prod.danawa.com/info/?pcode=4014391&cate=112757,68.47cm(27인치),QHD(2560x1440),60Hz,S-IPS,와이드(16:9),평면,380nits,블루,,"모니터 / 68.47cm(27인치) / QHD(2560x1440) / 60Hz / S-IPS / 와이드(16:9) / 평면 / 6ms / 380nits / ~1,000:1 / 강화유리 / 스피커 내장 / 스위블(좌우) / 틸트(상하) / [단자정보] DVI",2016/04,ok,
2026-07-14T19:00:06+00:00,8321661,경성글로벌코리아 QX3214 REAL 144 CAPTAIN 강화유리 (중고),https://prod.danawa.com/info/?pcode=8321661&cate=112757,80.1cm(32인치),FHD(1920x1080),144Hz,AMVA,와이드(16:9),평면,250nits,,조준선 표시,"모니터 / 80.1cm(32인치) / FHD(1920x1080) / 144Hz / AMVA / 와이드(16:9) / 평면 / 1ms(GTG) / 250nits / 4,000:1 / 강화유리 / 틸트(상하) / [게임특화] 조준선 표시 / [단자정보] DP / DVI / HDMI / D-SUB",2016/06,ok,
2026-07-14T19:00:06+00:00,17575433,경성글로벌코리아 UNDERDOG MB22F75 프리싱크,https://prod.danawa.com/info/?pcode=17575433&cate=112757,54.6cm(21.5인치),FHD(1920x1080),75Hz,VA,와이드(16:9),평면,250nits,,조준선 표시 / FreeSync,"모니터 / 54.6cm(21.5인치) / FHD(1920x1080) / 75Hz / VA / 와이드(16:9) / 평면 / 5ms / 250nits / 3,000:1 / 스피커 내장 / 틸트(상하) / 3kg / [게임특화] 조준선 표시 / FreeSync / [단자정보] HDMI / D-SUB",2022/08,ok,
2026-07-14T19:00:06+00:00,122702030,경성글로벌코리아 UNDERDOG MB22F75 프리싱크 (중고),https://prod.danawa.com/info/?pcode=122702030&cate=112757,54.6cm(21.5인치),FHD(1920x1080),75Hz,VA,와이드(16:9),평면,250nits,,조준선 표시 / FreeSync,"모니터 / 54.6cm(21.5인치) / FHD(1920x1080) / 75Hz / VA / 와이드(16:9) / 평면 / 5ms / 250nits / 3,000:1 / 스피커 내장 / 틸트(상하) / 3kg / [게임특화] 조준선 표시 / FreeSync / [단자정보] HDMI / D-SUB",2022/08,ok,
2026-07-14T19:00:06+00:00,17575442,경성글로벌코리아 UNDERDOG MB22F75 프리싱크 무결점,https://prod.danawa.com/info/?pcode=17575442&cate=112757,54.6cm(21.5인치),FHD(1920x1080),75Hz,VA,와이드(16:9),평면,250nits,,조준선 표시 / FreeSync,"모니터 / 54.6cm(21.5인치) / FHD(1920x1080) / 75Hz / VA / 와이드(16:9) / 평면 / 5ms / 250nits / 3,000:1 / 스피커 내장 / 틸트(상하) / 3kg / [게임특화] 조준선 표시 / FreeSync / [단자정보] D-SUB / HDMI",2022/08,ok,
2026-07-14T19:00:06+00:00,122701836,경성글로벌코리아 UNDERDOG MB24F75 게이밍 (중고),https://prod.danawa.com/info/?pcode=122701836&cate=112757,60cm(24인치),FHD(1920x1080),75Hz,VA,와이드(16:9),평면,250nits,,조준선 표시 / FreeSync,"60cm(24인치) / FHD(1920x1080) / 75Hz / VA / 와이드(16:9) / 평면 / 6ms / 250nits / 1,000:1 / 스피커 내장 / 틸트(상하) / 3.1kg / [게임특화] 조준선 표시 / FreeSync / [단자정보] D-SUB / HDMI",2021/01,ok,
2026-07-14T19:00:06+00:00,13065059,경성글로벌코리아 UNDERDOG MB24F75 게이밍 무결점,https://prod.danawa.com/info/?pcode=13065059&cate=112757,60cm(24인치),FHD(1920x1080),75Hz,VA,와이드(16:9),평면,250nits,,조준선 표시 / FreeSync,"모니터 / 60cm(24인치) / FHD(1920x1080) / 75Hz / VA / 와이드(16:9) / 평면 / 6ms / 250nits / 1,000:1 / 스피커 내장 / 틸트(상하) / 3.1kg / [게임특화] 조준선 표시 / FreeSync / [단자정보] D-SUB / HDMI",2021/01,ok,
2026-07-14T19:00:06+00:00,122705413,경성글로벌코리아 UNDERDOG MB27F165 게이밍 (중고),https://prod.danawa.com/info/?pcode=122705413&cate=112757,68cm(27인치),FHD(1920x1080),165Hz,VA,와이드(16:9),평면,250nits,,FreeSync / G-Sync 호환,"모니터 / 68cm(27인치) / FHD(1920x1080) / 165Hz / VA / 와이드(16:9) / 평면 / 1ms(OD) / 250nits / 3,000:1 / 헤드폰 아웃 / 스피커 내장 / 틸트(상하) / 3.2kg / [게임특화] FreeSync / G-Sync 호환 / [단자정보] DP / HDMI",2023/07,ok,
2026-07-14T19:00:06+00:00,21470108,경성글로벌코리아 UNDERDOG MB27F165 게이밍 무결점,https://prod.danawa.com/info/?pcode=21470108&cate=112757,68cm(27인치),FHD(1920x1080),165Hz,VA,와이드(16:9),평면,250nits,,FreeSync / G-Sync 호환,"모니터 / 68cm(27인치) / FHD(1920x1080) / 165Hz / VA / 와이드(16:9) / 평면 / 1ms(OD) / 250nits / 3,000:1 / 스피커 내장 / 헤드폰 아웃 / 틸트(상하) / 3.2kg / [게임특화] FreeSync / G-Sync 호환 / [단자정보] DP / HDMI",2023/07,ok,
2026-07-14T19:00:06+00:00,18269405,경성글로벌코리아 UNDERDOG MB27F75 프리싱크 TYPE-C,https://prod.danawa.com/info/?pcode=18269405&cate=112757,68.6cm(27인치),FHD(1920x1080),75Hz,VA,와이드(16:9),평면,250nits,,FreeSync,"모니터 / 68.6cm(27인치) / FHD(1920x1080) / 75Hz / VA / 와이드(16:9) / 평면 / 2ms(GTG OD) / 250nits / 3,000:1 / 헤드폰 아웃 / 스피커 내장 / 틸트(상하) / [게임특화] FreeSync / [단자정보] D-SUB / HDMI / USB C타입",2022/11,ok,
2026-07-14T19:00:06+00:00,18269420,경성글로벌코리아 UNDERDOG MB27F75 프리싱크 TYPE-C 무결점,https://prod.danawa.com/info/?pcode=18269420&cate=112757,68.6cm(27인치),FHD(1920x1080),75Hz,VA,와이드(16:9),평면,250nits,,FreeSync,"모니터 / 68.6cm(27인치) / FHD(1920x1080) / 75Hz / VA / 와이드(16:9) / 평면 / 2ms(GTG OD) / 250nits / 3,000:1 / 헤드폰 아웃 / 스피커 내장 / 틸트(상하) / [게임특화] FreeSync / [단자정보] USB C타입 / HDMI / D-SUB",2022/11,ok,
2026-07-14T19:00:06+00:00,19021988,경성글로벌코리아 UNDERDOG MB27Q75 NEW 메탈,https://prod.danawa.com/info/?pcode=19021988&cate=112757,68.6cm(27인치),QHD(2560x1440),75Hz,IPS,와이드(16:9),평면,350nits,,조준선 표시 / FreeSync,"모니터 / 68.6cm(27인치) / QHD(2560x1440) / 75Hz / IPS / 와이드(16:9) / 평면 / 5ms(GTG) / 350nits / 1,000:1 / 스피커 내장 / 틸트(상하) / 4kg / [게임특화] 조준선 표시 / FreeSync / [단자정보] HDMI / DP / DVI",2023/02,ok,
2026-07-14T19:00:06+00:00,19036583,경성글로벌코리아 UNDERDOG MB27Q75 NEW 메탈 무결점,https://prod.danawa.com/info/?pcode=19036583&cate=112757,68.6cm(27인치),QHD(2560x1440),75Hz,IPS,와이드(16:9),평면,350nits,,조준선 표시 / FreeSync,"모니터 / 68.6cm(27인치) / QHD(2560x1440) / 75Hz / IPS / 와이드(16:9) / 평면 / 5ms(GTG) / 350nits / 1,000:1 / 스피커 내장 / 틸트(상하) / 4kg / [게임특화] 조준선 표시 / FreeSync / [단자정보] DVI / HDMI / DP",2023/02,ok,
2026-07-14T19:00:06+00:00,19021940,경성글로벌코리아 UNDERDOG MB27Q75 NEW 블랙,https://prod.danawa.com/info/?pcode=19021940&cate=112757,68.6cm(27인치),QHD(2560x1440),75Hz,IPS,와이드(16:9),평면,350nits,블랙,조준선 표시 / FreeSync,"모니터 / 68.6cm(27인치) / QHD(2560x1440) / 75Hz / IPS / 와이드(16:9) / 평면 / 5ms(GTG) / 350nits / 1,000:1 / 스피커 내장 / 틸트(상하) / 4kg / [게임특화] 조준선 표시 / FreeSync / [단자정보] DVI / DP / HDMI",2023/02,ok,
2026-07-14T19:00:06+00:00,19036601,경성글로벌코리아 UNDERDOG MB27Q75 NEW 블랙 무결점,https://prod.danawa.com/info/?pcode=19036601&cate=112757,68.6cm(27인치),QHD(2560x1440),75Hz,,와이드(16:9),평면,350nits,블랙,조준선 표시 / FreeSync,"모니터 / 68.6cm(27인치) / QHD(2560x1440) / 75Hz / 와이드(16:9) / 평면 / 5ms(GTG) / 350nits / 1,000:1 / 스피커 내장 / 틸트(상하) / 4kg / [게임특화] 조준선 표시 / FreeSync / [단자정보] DVI / DP / HDMI",2023/02,ok,
2026-07-14T19:00:06+00:00,6677398,경성글로벌코리아 UNDERDOG QX2405 슬림앤제로 REAL 75 무결점,https://prod.danawa.com/info/?pcode=6677398&cate=112757,60cm(24인치),FHD(1920x1080),75Hz,MVA,와이드(16:9),평면,250nits,,,"60cm(24인치) / FHD(1920x1080) / 75Hz / MVA / 와이드(16:9) / 평면 / 5ms(GTG) / 250nits / 3,000:1 / 스피커 내장 / 틸트(상하) / [단자정보] D-SUB / HDMI",2018/11,ok,
2026-07-14T19:00:06+00:00,6677491,경성글로벌코리아 UNDERDOG QX2727 REAL 144 CURVED D.VA 무결점,https://prod.danawa.com/info/?pcode=6677491&cate=112757,68.5cm(27인치),FHD(1920x1080),144Hz,PVA,와이드(16:9),커브드,300nits,,조준선 표시 / FreeSync,"모니터 / 68.5cm(27인치) / FHD(1920x1080) / 144Hz / PVA / 와이드(16:9) / 커브드 / 1800R / 1ms(OD) / 300nits / 3,000:1 / 5.5kg / [게임특화] 조준선 표시 / FreeSync / [단자정보] HDMI / DVI / DP",2018/11,ok,
2026-07-14T19:00:06+00:00,14803403,고랩 프리뷰 GL156IF 포터블 라이트닝,https://prod.danawa.com/info/?pcode=14803403&cate=112757,39.3cm(15.6인치),FHD(1920x1080),,IPS,와이드(16:9),평면,220nits,,,포터블 모니터 / 39.3cm(15.6인치) / FHD(1920x1080) / IPS / 와이드(16:9) / 평면 / 220nits / 800:1 / 스피커 내장 / 휴대용 / 틸트(상하) / 870g / [단자정보] mini HDMI / USB C타입,2021/07,ok,
2026-07-14T19:00:06+00:00,17863667,그린디스플레이 ECO GD2000LED,https://prod.danawa.com/info/?pcode=17863667&cate=112757,51cm(20인치),1600x900,75Hz,,와이드(16:9),평면,250nits,그린,조준선 표시 / FreeSync / G-Sync 호환 / Adaptive Sync,"51cm(20인치) / 1600x900 / 75Hz / 와이드(16:9) / 평면 / 5ms / 250nits / 1,000:1 / [게임특화] 조준선 표시 / FreeSync / G-Sync 호환 / Adaptive Sync / [단자정보] HDMI / D-SUB",2022/09,ok,
2026-07-14T19:00:06+00:00,17863694,그린디스플레이 ECO GD2000LED 무결점,https://prod.danawa.com/info/?pcode=17863694&cate=112757,51cm(20인치),1600x900,75Hz,,와이드(16:9),평면,250nits,그린,조준선 표시 / FreeSync / G-Sync 호환 / Adaptive Sync,"51cm(20인치) / 1600x900 / 75Hz / 와이드(16:9) / 평면 / 5ms / 250nits / 1,000:1 / [게임특화] 조준선 표시 / FreeSync / G-Sync 호환 / Adaptive Sync / [단자정보] HDMI / D-SUB",2022/09,ok,
2026-07-14T19:00:06+00:00,99913028,그린디스플레이 ECO GD24F100 베젤리스 IPS,https://prod.danawa.com/info/?pcode=99913028&cate=112757,61cm(24인치),FHD(1920x1080),100Hz,IPS,와이드(16:9),평면,250nits,그린,조준선 표시 / G-Sync 호환 / FreeSync / Adaptive Sync,"모니터 / 61cm(24인치) / FHD(1920x1080) / 100Hz / IPS / 와이드(16:9) / 평면 / 5ms / 250nits / 1,000:1 / 스피커 내장 / 헤드폰 아웃 / 틸트(상하) / [게임특화] 조준선 표시 / G-Sync 호환 / FreeSync / Adaptive Sync / [단자정보] D-SUB / HDMI",2025/11,ok,
2026-07-14T19:00:06+00:00,99913034,그린디스플레이 ECO GD24F100 베젤리스 IPS 무결점,https://prod.danawa.com/info/?pcode=99913034&cate=112757,61cm(24인치),FHD(1920x1080),100Hz,IPS,와이드(16:9),평면,250nits,그린,조준선 표시 / G-Sync 호환 / FreeSync / Adaptive Sync,"모니터 / 61cm(24인치) / FHD(1920x1080) / 100Hz / IPS / 와이드(16:9) / 평면 / 5ms / 250nits / 1,000:1 / 스피커 내장 / 헤드폰 아웃 / 틸트(상하) / [게임특화] 조준선 표시 / G-Sync 호환 / FreeSync / Adaptive Sync / [단자정보] HDMI / D-SUB",2025/11,ok,
2026-07-14T19:00:06+00:00,100330088,그린디스플레이 ECO GD24F100 베젤리스 VA,https://prod.danawa.com/info/?pcode=100330088&cate=112757,61cm(24인치),FHD(1920x1080),100Hz,VA,와이드(16:9),평면,250nits,그린,조준선 표시 / G-Sync 호환 / FreeSync / Adaptive Sync,"모니터 / 61cm(24인치) / FHD(1920x1080) / 100Hz / VA / 와이드(16:9) / 평면 / 5ms / 250nits / 3,000:1 / 스피커 내장 / 헤드폰 아웃 / 틸트(상하) / [게임특화] 조준선 표시 / G-Sync 호환 / FreeSync / Adaptive Sync / [단자정보] D-SUB / HDMI",2025/11,ok,
2026-07-14T19:00:06+00:00,100330112,그린디스플레이 ECO GD24F100 베젤리스 VA 무결점,https://prod.danawa.com/info/?pcode=100330112&cate=112757,61cm(24인치),FHD(1920x1080),100Hz,VA,와이드(16:9),평면,250nits,그린,조준선 표시 / FreeSync / G-Sync 호환 / Adaptive Sync,"모니터 / 61cm(24인치) / FHD(1920x1080) / 100Hz / VA / 와이드(16:9) / 평면 / 5ms / 250nits / 3,000:1 / 스피커 내장 / 헤드폰 아웃 / 틸트(상하) / [게임특화] 조준선 표시 / FreeSync / G-Sync 호환 / Adaptive Sync / [단자정보] HDMI / D-SUB",2025/11,ok,
2026-07-14T19:00:06+00:00,91766696,그린디스플레이 ECO GD271QHD IPS,https://prod.danawa.com/info/?pcode=91766696&cate=112757,68cm(27인치),QHD(2560x1440),75Hz,IPS,와이드(16:9),평면,350nits,그린,조준선 표시 / FreeSync / Adaptive Sync / G-Sync 호환,"모니터 / 68cm(27인치) / QHD(2560x1440) / 75Hz / IPS / 와이드(16:9) / 평면 / 5ms / 350nits / 1,000:1 / 스피커 내장 / 틸트(상하) / [게임특화] 조준선 표시 / FreeSync / Adaptive Sync / G-Sync 호환 / [단자정보] HDMI / DVI / DP",2025/06,ok,
2026-07-14T19:00:06+00:00,91766714,그린디스플레이 ECO GD271QHD IPS 무결점,https://prod.danawa.com/info/?pcode=91766714&cate=112757,68cm(27인치),QHD(2560x1440),75Hz,IPS,와이드(16:9),평면,350nits,그린,조준선 표시 / FreeSync / G-Sync 호환 / Adaptive Sync,"모니터 / 68cm(27인치) / QHD(2560x1440) / 75Hz / IPS / 와이드(16:9) / 평면 / 5ms / 350nits / 1,000:1 / 스피커 내장 / 틸트(상하) / [게임특화] 조준선 표시 / FreeSync / G-Sync 호환 / Adaptive Sync / [단자정보] DVI / HDMI / DP",2025/06,ok,
2026-07-14T19:00:06+00:00,15154988,그린디스플레이 ECO GD271QHD 베젤리스,https://prod.danawa.com/info/?pcode=15154988&cate=112757,68.58cm(27인치),QHD(2560x1440),75Hz,IPS,와이드(16:9),평면,250nits,그린,조준선 표시 / FreeSync / Adaptive Sync,"68.58cm(27인치) / QHD(2560x1440) / 75Hz / IPS / 와이드(16:9) / 평면 / 5ms / 250nits / 1,000:1 / 스피커 내장 / [게임특화] 조준선 표시 / FreeSync / Adaptive Sync / [단자정보] HDMI / DP",2021/09,ok,
2026-07-14T19:00:06+00:00,15155024,그린디스플레이 ECO GD271QHD 베젤리스 무결점,https://prod.danawa.com/info/?pcode=15155024&cate=112757,68.58cm(27인치),QHD(2560x1440),75Hz,IPS,와이드(16:9),평면,250nits,그린,조준선 표시 / FreeSync / Adaptive Sync,"68.58cm(27인치) / QHD(2560x1440) / 75Hz / IPS / 와이드(16:9) / 평면 / 5ms / 250nits / 1,000:1 / 스피커 내장 / [게임특화] 조준선 표시 / FreeSync / Adaptive Sync / [단자정보] DP / HDMI",2021/09,ok,
2026-07-14T19:00:06+00:00,8004478,그린디스플레이 ECO GD27DP144 GAMING,https://prod.danawa.com/info/?pcode=8004478&cate=112757,68.58cm(27인치),FHD(1920x1080),144Hz,VA,와이드(16:9),평면,300nits,그린,조준선 표시 / FreeSync,"모니터 / 68.58cm(27인치) / FHD(1920x1080) / 144Hz / VA / 와이드(16:9) / 평면 / 1ms(OD) / 300nits / 3,000:1 / [게임특화] 조준선 표시 / FreeSync / [단자정보] DP / HDMI",2019/05,ok,
2026-07-14T19:00:06+00:00,8004487,그린디스플레이 ECO GD27DP144 GAMING 무결점,https://prod.danawa.com/info/?pcode=8004487&cate=112757,68.58cm(27인치),FHD(1920x1080),144Hz,VA,와이드(16:9),평면,300nits,그린,조준선 표시 / FreeSync,"모니터 / 68.58cm(27인치) / FHD(1920x1080) / 144Hz / VA / 와이드(16:9) / 평면 / 1ms(OD) / 300nits / 3,000:1 / [게임특화] 조준선 표시 / FreeSync / [단자정보] HDMI / DP",2019/05,ok,
2026-07-14T19:00:06+00:00,99913100,그린디스플레이 ECO GD27F100 베젤리스,https://prod.danawa.com/info/?pcode=99913100&cate=112757,68cm(27인치),FHD(1920x1080),100Hz,IPS,와이드(16:9),평면,250nits,그린,조준선 표시 / Adaptive Sync / FreeSync / G-Sync 호환,"모니터 / 68cm(27인치) / FHD(1920x1080) / 100Hz / IPS / 와이드(16:9) / 평면 / 5ms / 250nits / 1,000:1 / 스피커 내장 / 헤드폰 아웃 / 틸트(상하) / [게임특화] 조준선 표시 / Adaptive Sync / FreeSync / G-Sync 호환 / [단자정보] D-SUB / HDMI",2025/11,ok,
2026-07-14T19:00:06+00:00,99913112,그린디스플레이 ECO GD27F100 베젤리스 무결점,https://prod.danawa.com/info/?pcode=99913112&cate=112757,68cm(27인치),FHD(1920x1080),100Hz,IPS,와이드(16:9),평면,250nits,그린,조준선 표시 / FreeSync / G-Sync 호환 / Adaptive Sync,"모니터 / 68cm(27인치) / FHD(1920x1080) / 100Hz / IPS / 와이드(16:9) / 평면 / 5ms / 250nits / 1,000:1 / 스피커 내장 / 헤드폰 아웃 / 틸트(상하) / [게임특화] 조준선 표시 / FreeSync / G-Sync 호환 / Adaptive Sync / [단자정보] D-SUB / HDMI",2025/11,ok,
