collected_at,product_code,product_name,product_url,screen_size,display_type,resolution,refresh_rate,hdr,smart_features,full_spec,registration_month,fetch_status,error
2026-06-27T06:20:37+09:00,122700528,삼성전자 네오QLED KQ65QNF85AFXKR (삼성 20% 환급),https://prod.danawa.com/info/?pcode=122700528&cate=10248425,65인치(163cm),미니LED TV,4K UHD,120Hz,HDR10+ / HDR자동조절,넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드,미니LED TV / 65인치(163cm) / 4K UHD / 주사율: 120Hz / 에너지효율: 4등급 / 2025년형 / [화질] HDR10+ / HDR자동조절 / HDMI2.1 / VRR(144Hz) / ALLM / HGIG / FreeSync / 휴싱크 / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / [규격] HDMI(전체): 4개 / 베사홀: 400x300mm / 크기(가로x세로x깊이): 1447x830(888)x46(279)mm / 무게: 22.7(24.0)kg,2025/03,ok,
2026-06-27T06:20:37+09:00,78609338,삼성전자 네오QLED KQ65QNF85AFXKR (스탠드),https://prod.danawa.com/info/?pcode=78609338&cate=10248425,65인치(163cm),미니LED TV,4K UHD,120Hz,HDR10+ / HDR자동조절,넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드,미니LED TV / 65인치(163cm) / 4K UHD / 주사율: 120Hz / 에너지효율: 4등급 / 2025년형 / [화질] HDR10+ / HDR자동조절 / HDMI2.1 / VRR(144Hz) / ALLM / HGIG / FreeSync / 휴싱크 / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / [규격] HDMI(전체): 4개 / 베사홀: 400x300mm / 크기(가로x세로x깊이): 1447x830(888)x46(279)mm / 무게: 22.7(24.0)kg,2025/03,ok,
2026-06-27T06:20:37+09:00,77784194,삼성전자 네오QLED KQ65QNF90AFXKR (벽걸이),https://prod.danawa.com/info/?pcode=77784194&cate=10248425,65인치(163cm),QLED TV,4K UHD,120Hz,HDR10+ / HDR자동조절,넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드,"QLED TV / 65인치(163cm) / 4K UHD / 주사율: 120Hz / 에너지효율: 3등급 / 2025년형 / [화질] HDR10+ / HDR자동조절 / 화면반사방지 / HDMI2.1 / VRR(120Hz) / ALLM / HGIG / FreeSync / 휴싱크 / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / [규격] HDMI(전체): 4개 / 베사홀: 400x300mm / 크기(가로x세로x깊이): 1446x829x27mm / 무게: 24.2kg / 출시가: 3,690,000원",2025/03,ok,
2026-06-27T06:20:37+09:00,90645038,"삼성전자 네오QLED KQ65QNF90AFXKR (벽걸이+사운드바, HW-Q800F)",https://prod.danawa.com/info/?pcode=90645038&cate=10248425,65인치(163cm),QLED TV,4K UHD,120Hz,HDR10+ / HDR자동조절,넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드,"QLED TV / 65인치(163cm) / 4K UHD / 주사율: 120Hz / 에너지효율: 3등급 / 2025년형 / [화질] HDR10+ / HDR자동조절 / 화면반사방지 / HDMI2.1 / VRR(120Hz) / ALLM / HGIG / FreeSync / 휴싱크 / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / [규격] HDMI(전체): 4개 / 베사홀: 400x300mm / 크기(가로x세로x깊이): 1446x829x27mm / 무게: 24.2kg / 출시가: 4,580,000원",2025/03,ok,
2026-06-27T06:20:37+09:00,77783792,삼성전자 네오QLED KQ65QNF90AFXKR (스탠드),https://prod.danawa.com/info/?pcode=77783792&cate=10248425,65인치(163cm),QLED TV,4K UHD,120Hz,HDR10+ / HDR자동조절,넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드,"QLED TV / 65인치(163cm) / 4K UHD / 주사율: 120Hz / 에너지효율: 3등급 / 2025년형 / [화질] HDR10+ / HDR자동조절 / 화면반사방지 / HDMI2.1 / VRR(120Hz) / ALLM / HGIG / FreeSync / 휴싱크 / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / [규격] HDMI(전체): 4개 / 베사홀: 400x300mm / 크기(가로x세로x깊이): 1446x829(891)x27(271)mm / 무게: 24.2(27.5)kg / 출시가: 3,590,000원",2025/03,ok,
2026-06-27T06:20:37+09:00,77786498,"삼성전자 네오QLED KQ65QNF90AFXKR (스탠드+사운드바, HW-Q800F)",https://prod.danawa.com/info/?pcode=77786498&cate=10248425,65인치(163cm),QLED TV,4K UHD,120Hz,HDR10+ / HDR자동조절,넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드,"QLED TV / 65인치(163cm) / 4K UHD / 주사율: 120Hz / 에너지효율: 3등급 / 2025년형 / [화질] HDR10+ / HDR자동조절 / 화면반사방지 / HDMI2.1 / VRR(120Hz) / ALLM / HGIG / FreeSync / 휴싱크 / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / [규격] HDMI(전체): 4개 / 베사홀: 400x300mm / 크기(가로x세로x깊이): 1446x829(891)x27(271)mm / 무게: 24.2(27.5)kg / 출시가: 4,580,000원",2025/05,ok,
2026-06-27T06:20:37+09:00,90645980,삼성전자 네오QLED KQ65QNFE1AFXKR (벽걸이),https://prod.danawa.com/info/?pcode=90645980&cate=10248425,65인치(163cm),미니LED TV,HDR10+,120Hz,HDR10+ / HDR자동조절,넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드,"미니LED TV / 65인치(163cm) / 주사율: 120Hz / 에너지효율: 4등급 / 2025년형 / [화질] HDR10+ / HDR자동조절 / HDMI2.1 / VRR(144Hz) / ALLM / HGIG / FreeSync / 휴싱크 / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / [규격] HDMI(전체): 4개 / 부가 베사홀: 400x300mm / 크기(가로x세로x깊이): 1452x832x26mm / 무게: 20.8kg / 출시가: 2,490,000원",2025/03,ok,
2026-06-27T06:20:37+09:00,99476855,"삼성전자 네오QLED KQ65QNFE1AFXKR (벽걸이+사운드바, HW-B650D)",https://prod.danawa.com/info/?pcode=99476855&cate=10248425,65인치(163cm),미니LED TV,HDR10+,120Hz,HDR10+ / HDR자동조절,넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드,"미니LED TV / 65인치(163cm) / 주사율: 120Hz / 에너지효율: 4등급 / 2025년형 / [화질] HDR10+ / HDR자동조절 / HDMI2.1 / VRR(144Hz) / ALLM / HGIG / FreeSync / 휴싱크 / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / [규격] HDMI(전체): 4개 / 부가 베사홀: 400x300mm / 크기(가로x세로x깊이): 1452x832x26mm / 무게: 20.8kg / 출시가: 2,869,000원",2025/03,ok,
2026-06-27T06:20:37+09:00,99912653,"삼성전자 네오QLED KQ65QNFE1AFXKR (벽걸이+사운드바, HW-B650F)",https://prod.danawa.com/info/?pcode=99912653&cate=10248425,65인치(163cm),미니LED TV,HDR10+,120Hz,HDR10+ / HDR자동조절,넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드,"미니LED TV / 65인치(163cm) / 주사율: 120Hz / 에너지효율: 4등급 / 2025년형 / [화질] HDR10+ / HDR자동조절 / HDMI2.1 / VRR(144Hz) / ALLM / HGIG / FreeSync / 휴싱크 / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / [규격] HDMI(전체): 4개 / 부가 베사홀: 400x300mm / 크기(가로x세로x깊이): 1452x832x26mm / 무게: 20.8kg / 출시가: 2,869,000원",2025/03,ok,
2026-06-27T06:20:37+09:00,90645896,삼성전자 네오QLED KQ65QNFE1AFXKR (스탠드),https://prod.danawa.com/info/?pcode=90645896&cate=10248425,65인치(163cm),미니LED TV,HDR10+,120Hz,HDR10+ / HDR자동조절,넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드,"미니LED TV / 65인치(163cm) / 주사율: 120Hz / 에너지효율: 4등급 / 2025년형 / [화질] HDR10+ / HDR자동조절 / HDMI2.1 / VRR(144Hz) / ALLM / HGIG / FreeSync / 휴싱크 / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / [규격] HDMI(전체): 4개 / 부가 베사홀: 400x300mm / 크기(가로x세로x깊이): 1452x832(890)x26(270)mm / 무게: 20.8(21.3)kg / 출시가: 2,390,000원",2025/03,ok,
2026-06-27T06:20:37+09:00,99476843,"삼성전자 네오QLED KQ65QNFE1AFXKR (스탠드+사운드바, HW-B650D)",https://prod.danawa.com/info/?pcode=99476843&cate=10248425,65인치(163cm),미니LED TV,HDR10+,120Hz,HDR10+ / HDR자동조절,넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드,"미니LED TV / 65인치(163cm) / 주사율: 120Hz / 에너지효율: 4등급 / 2025년형 / [화질] HDR10+ / HDR자동조절 / HDMI2.1 / VRR(144Hz) / ALLM / HGIG / FreeSync / 휴싱크 / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / [규격] HDMI(전체): 4개 / 부가 베사홀: 400x300mm / 크기(가로x세로x깊이): 1452x832(890)x26(270)mm / 무게: 20.8(21.3)kg / 출시가: 2,769,000원",2025/03,ok,
2026-06-27T06:20:37+09:00,99912644,"삼성전자 네오QLED KQ65QNFE1AFXKR (스탠드+사운드바, HW-B650F)",https://prod.danawa.com/info/?pcode=99912644&cate=10248425,65인치(163cm),미니LED TV,HDR10+,120Hz,HDR10+ / HDR자동조절,넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드,"미니LED TV / 65인치(163cm) / 주사율: 120Hz / 에너지효율: 4등급 / 2025년형 / [화질] HDR10+ / HDR자동조절 / HDMI2.1 / VRR(144Hz) / ALLM / HGIG / FreeSync / 휴싱크 / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / [규격] HDMI(전체): 4개 / 부가 베사홀: 400x300mm / 크기(가로x세로x깊이): 1452x832(890)x26(270)mm / 무게: 20.8(21.3)kg / 출시가: 2,769,000원",2025/03,ok,
2026-06-27T06:20:37+09:00,122628999,삼성전자 네오QLED KQ65QNH70AFXKR (벽걸이),https://prod.danawa.com/info/?pcode=122628999&cate=10248425,65인치(163cm),미니LED TV,4K UHD,60Hz,HDR10+,넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / TV노래방 / 펫케어 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / AI에너지절약모드 / AI축구모드,"미니LED TV / 65인치(163cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2026년형 / [화질] HDR10+ / HDMI2.1 / ALLM / HGIG / 휴싱크 / 게임모드 / DLG: 120Hz / [스마트] 넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / TV노래방 / 펫케어 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / AI에너지절약모드 / AI축구모드 / [규격] HDMI(전체): 3개 / 베사홀: 400x300mm / 크기(가로x세로x깊이): 1451x832(890)x26(270)mm / 무게: 20.8(21.3)kg / 출시가: 2,390,000원",2026/04,ok,
2026-06-27T06:20:37+09:00,122635535,"삼성전자 네오QLED KQ65QNH70AFXKR (벽걸이+사운드바, HW-B650F)",https://prod.danawa.com/info/?pcode=122635535&cate=10248425,65인치(163cm),미니LED TV,4K UHD,60Hz,HDR10+,넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / TV노래방 / 펫케어 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / AI에너지절약모드 / AI축구모드,"미니LED TV / 65인치(163cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2026년형 / [화질] HDR10+ / HDMI2.1 / ALLM / HGIG / 휴싱크 / 게임모드 / DLG: 120Hz / [스마트] 넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / TV노래방 / 펫케어 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / AI에너지절약모드 / AI축구모드 / [규격] HDMI(전체): 3개 / 베사홀: 400x300mm / 크기(가로x세로x깊이): 1451x832(890)x26(270)mm / 무게: 20.8(21.3)kg / 출시가: 2,390,000원",2026/04,ok,
2026-06-27T06:20:37+09:00,122695534,삼성전자 네오QLED KQ65QNH70AFXKR (삼성 20% 환급),https://prod.danawa.com/info/?pcode=122695534&cate=10248425,65인치(163cm),미니LED TV,4K UHD,60Hz,HDR10+,넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / TV노래방 / 펫케어 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / AI에너지절약모드 / AI축구모드,"미니LED TV / 65인치(163cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2026년형 / [화질] HDR10+ / HDMI2.1 / ALLM / HGIG / 휴싱크 / 게임모드 / DLG: 120Hz / [스마트] 넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / TV노래방 / 펫케어 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / AI에너지절약모드 / AI축구모드 / [규격] HDMI(전체): 3개 / 베사홀: 400x300mm / 크기(가로x세로x깊이): 1451x832(890)x26(270)mm / 무게: 20.8(21.3)kg / 출시가: 2,390,000원",2026/04,ok,
2026-06-27T06:20:37+09:00,122628974,삼성전자 네오QLED KQ65QNH70AFXKR (스탠드),https://prod.danawa.com/info/?pcode=122628974&cate=10248425,65인치(163cm),미니LED TV,4K UHD,60Hz,HDR10+,넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / TV노래방 / 펫케어 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / AI에너지절약모드 / AI축구모드,"미니LED TV / 65인치(163cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2026년형 / [화질] HDR10+ / HDMI2.1 / ALLM / HGIG / 휴싱크 / 게임모드 / DLG: 120Hz / [스마트] 넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / TV노래방 / 펫케어 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / AI에너지절약모드 / AI축구모드 / [규격] HDMI(전체): 3개 / 베사홀: 400x300mm / 크기(가로x세로x깊이): 1451x832(890)x26(270)mm / 무게: 20.8(21.3)kg / 출시가: 2,390,000원",2026/04,ok,
2026-06-27T06:20:37+09:00,122635534,"삼성전자 네오QLED KQ65QNH70AFXKR (스탠드+사운드바, HW-B650F)",https://prod.danawa.com/info/?pcode=122635534&cate=10248425,65인치(163cm),미니LED TV,4K UHD,60Hz,HDR10+,넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / TV노래방 / 펫케어 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / AI에너지절약모드 / AI축구모드,"미니LED TV / 65인치(163cm) / 4K UHD / 주사율: 60Hz / 에너지효율: 1등급 / 2026년형 / [화질] HDR10+ / HDMI2.1 / ALLM / HGIG / 휴싱크 / 게임모드 / DLG: 120Hz / [스마트] 넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / TV노래방 / 펫케어 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / AI에너지절약모드 / AI축구모드 / [규격] HDMI(전체): 3개 / 베사홀: 400x300mm / 크기(가로x세로x깊이): 1451x832(890)x26(270)mm / 무게: 20.8(21.3)kg / 출시가: 2,390,000원",2026/04,ok,
2026-06-27T06:20:37+09:00,122629446,삼성전자 네오QLED KQ65QNH80AFXKR (벽걸이),https://prod.danawa.com/info/?pcode=122629446&cate=10248425,65인치(163cm),미니LED TV,4K UHD,144Hz,HDR10+ / HDR자동조절,넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / TV노래방 / 펫케어 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / AI에너지절약모드 / AI축구모드,"미니LED TV / 65인치(163cm) / 4K UHD / 주사율: 144Hz / 에너지효율: 4등급 / 2026년형 / [화질] HDR10+ / HDR자동조절 / HDMI2.1 / VRR(144Hz) / ALLM / HGIG / FreeSync / 휴싱크 / 게임모드 / DLG: 240Hz / [스마트] 넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / TV노래방 / 펫케어 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / AI에너지절약모드 / AI축구모드 / [규격] HDMI(전체): 4개 / 베사홀: 400x300mm / 크기(가로x세로x깊이): 1443x831(867)x52(257)mm / 무게: 17.2(17.6)kg / 출시가: 2,590,000원",2026/04,ok,
2026-06-27T06:20:37+09:00,122635587,"삼성전자 네오QLED KQ65QNH80AFXKR (벽걸이+사운드바, HW-B650F)",https://prod.danawa.com/info/?pcode=122635587&cate=10248425,65인치(163cm),미니LED TV,4K UHD,144Hz,HDR10+ / HDR자동조절,넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / TV노래방 / 펫케어 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / AI에너지절약모드 / AI축구모드,"미니LED TV / 65인치(163cm) / 4K UHD / 주사율: 144Hz / 에너지효율: 4등급 / 2026년형 / [화질] HDR10+ / HDR자동조절 / HDMI2.1 / VRR(144Hz) / ALLM / HGIG / FreeSync / 휴싱크 / 게임모드 / DLG: 240Hz / [스마트] 넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / TV노래방 / 펫케어 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / AI에너지절약모드 / AI축구모드 / [규격] HDMI(전체): 4개 / 베사홀: 400x300mm / 크기(가로x세로x깊이): 1443x831(867)x52(257)mm / 무게: 17.2(17.6)kg / 출시가: 2,590,000원",2026/04,ok,
2026-06-27T06:20:37+09:00,122695986,삼성전자 네오QLED KQ65QNH80AFXKR (삼성 20% 환급),https://prod.danawa.com/info/?pcode=122695986&cate=10248425,65인치(163cm),미니LED TV,4K UHD,144Hz,HDR10+ / HDR자동조절,넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / TV노래방 / 펫케어 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / AI에너지절약모드 / AI축구모드,"미니LED TV / 65인치(163cm) / 4K UHD / 주사율: 144Hz / 에너지효율: 4등급 / 2026년형 / [화질] HDR10+ / HDR자동조절 / HDMI2.1 / VRR(144Hz) / ALLM / HGIG / FreeSync / 휴싱크 / 게임모드 / DLG: 240Hz / [스마트] 넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / TV노래방 / 펫케어 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / AI에너지절약모드 / AI축구모드 / [규격] HDMI(전체): 4개 / 베사홀: 400x300mm / 크기(가로x세로x깊이): 1443x831(867)x52(257)mm / 무게: 17.2(17.6)kg / 출시가: 2,590,000원",2026/04,ok,
2026-06-27T06:20:37+09:00,122629419,삼성전자 네오QLED KQ65QNH80AFXKR (스탠드),https://prod.danawa.com/info/?pcode=122629419&cate=10248425,65인치(163cm),미니LED TV,4K UHD,144Hz,HDR10+ / HDR자동조절,넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / TV노래방 / 펫케어 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / AI에너지절약모드 / AI축구모드,"미니LED TV / 65인치(163cm) / 4K UHD / 주사율: 144Hz / 에너지효율: 4등급 / 2026년형 / [화질] HDR10+ / HDR자동조절 / HDMI2.1 / VRR(144Hz) / ALLM / HGIG / FreeSync / 휴싱크 / 게임모드 / DLG: 240Hz / [스마트] 넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / TV노래방 / 펫케어 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / AI에너지절약모드 / AI축구모드 / [규격] HDMI(전체): 4개 / 베사홀: 400x300mm / 크기(가로x세로x깊이): 1443x831(867)x52(257)mm / 무게: 17.2(17.6)kg / 출시가: 2,590,000원",2026/04,ok,
2026-06-27T06:20:37+09:00,122635585,"삼성전자 네오QLED KQ65QNH80AFXKR (스탠드+사운드바, HW-B650F)",https://prod.danawa.com/info/?pcode=122635585&cate=10248425,65인치(163cm),미니LED TV,4K UHD,144Hz,HDR10+ / HDR자동조절,넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / TV노래방 / 펫케어 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / AI에너지절약모드 / AI축구모드,"미니LED TV / 65인치(163cm) / 4K UHD / 주사율: 144Hz / 에너지효율: 4등급 / 2026년형 / [화질] HDR10+ / HDR자동조절 / HDMI2.1 / VRR(144Hz) / ALLM / HGIG / FreeSync / 휴싱크 / 게임모드 / DLG: 240Hz / [스마트] 넷플릭스 / 유튜브 / 미러링 / 지그비/매터 / TV노래방 / 펫케어 / AI음성인식 / AI스마트홈 / AI콘텐츠추천 / AI스마트도우미 / AI실시간번역 / AI오토게임모드 / AI에너지절약모드 / AI축구모드 / [규격] HDMI(전체): 4개 / 베사홀: 400x300mm / 크기(가로x세로x깊이): 1443x831(867)x52(257)mm / 무게: 17.2(17.6)kg / 출시가: 2,590,000원",2026/04,ok,
2026-06-27T06:20:37+09:00,15065297,삼성전자 네오QLED KQ75QNA700FXKR (벽걸이),https://prod.danawa.com/info/?pcode=15065297&cate=10248425,75인치(189cm),미니LED TV,8K UHD,60Hz,HDR10+ / HLG,넷플릭스 / 유튜브 / 미러링,미니LED TV / 75인치(189cm) / 8K UHD / 주사율: 60Hz / 에너지효율: 효율등급 비대상 / 2021년형 / [화질] HDR10+ / HLG / 화면반사방지 / ALLM / FreeSync / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / [규격] HDMI(전체): 4개 / 베사홀: 400x400mm / 크기(가로x세로x깊이): 1668x956x17mm / 무게: 32.1kg,2021/08,ok,
2026-06-27T06:20:37+09:00,15065039,삼성전자 네오QLED KQ75QNA700FXKR (스탠드),https://prod.danawa.com/info/?pcode=15065039&cate=10248425,75인치(189cm),미니LED TV,8K UHD,60Hz,HDR10+ / HLG,넷플릭스 / 유튜브 / 미러링,미니LED TV / 75인치(189cm) / 8K UHD / 주사율: 60Hz / 에너지효율: 효율등급 비대상 / 2021년형 / [화질] HDR10+ / HLG / 화면반사방지 / ALLM / FreeSync / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / [규격] HDMI(전체): 4개 / 베사홀: 400x400mm / 크기(가로x세로x깊이): 1668x956(1023)x17(321)mm / 무게: 32.1(42.2)kg,2021/08,ok,
2026-06-27T06:20:37+09:00,13522697,삼성전자 네오QLED KQ75QNA85AFXKR (벽걸이),https://prod.danawa.com/info/?pcode=13522697&cate=10248425,75인치(189cm),미니LED TV,4K UHD,120Hz,HDR10+ / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식,미니LED TV / 75인치(189cm) / 4K UHD / 주사율: 120Hz / 에너지효율: 4등급 / 2021년형 / [화질] HDR10+ / HLG / 화면반사방지 / HDMI2.1 / ALLM / FreeSync / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / [부가] HDMI(전체): 4개 / 베사홀: 400x400mm / 크기(가로x세로x깊이): 1670x958x28mm / 무게: 34.6kg,2021/03,ok,
2026-06-27T06:20:37+09:00,13499195,삼성전자 네오QLED KQ75QNA85AFXKR (스탠드),https://prod.danawa.com/info/?pcode=13499195&cate=10248425,75인치(189cm),미니LED TV,4K UHD,120Hz,HDR10+ / HLG,넷플릭스 / 유튜브 / 미러링 / AI음성인식,미니LED TV / 75인치(189cm) / 4K UHD / 주사율: 120Hz / 에너지효율: 4등급 / 2021년형 / [화질] HDR10+ / HLG / 화면반사방지 / HDMI2.1 / ALLM / FreeSync / 게임모드 / [스마트] 넷플릭스 / 유튜브 / 미러링 / AI음성인식 / [부가] HDMI(전체): 4개 / 베사홀: 400x400mm / 크기(가로x세로x깊이): 1670x958(1020)x28(317)mm / 무게: 34.6(40.9)kg,2021/03,ok,
