product_code,product_name,2026-08-22,2026-08-21,2026-08-20,2026-08-19,2026-08-18,2026-08-17,2026-08-16,2026-08-15
49742012,앱코 SETTLER 하이브리드 PCIE5.1 STH-700B ETA BRONZE 화이트,54900,54900,54900,54900,54400,54400,54900,54900
49742117,앱코 SETTLER 하이브리드 PCIE5.1 STH-800B ETA BRONZE 블랙,69000,69000,69000,69000,69000,69000,69000,69000
49742132,앱코 SETTLER 하이브리드 PCIE5.1 STH-800B ETA BRONZE 화이트,59900,59900,59900,59400,59900,59900,59900,59900
18872015,앱코 SETTLER-II ST-700S 80PLUS스탠다드,48000,48000,48000,48000,48000,48000,48000,48000
15493556,앱코 SUITMASTER AXE 600W (중고),19990,19990,19990,19990,19990,19990,19990,19990
123762676,앱코 SUITMASTER SETTLER 600W 80PLUS스탠다드 230V EU (중고),20000,20000,20000,20000,20000,20000,20000,20000
7932829,앱코 SUITMASTER ULTIMATE 1200W 80PLUS플래티넘,244180,244180,244180,244180,244180,244180,244180,244180
8038282,앱코 SUITMASTER ULTIMATE 1200W RGB 80PLUS플래티넘,215000,215000,215000,215000,215000,215000,215000,215000
23573519,앱코 ULTIMATE GX850 80PLUS골드 풀모듈러 ATX3.0 블랙,167350,167350,167350,167350,167350,167350,167350,167350
23575055,앱코 ULTIMATE GX850 80PLUS골드 풀모듈러 ATX3.0 화이트,95000,95000,95000,94500,95000,95000,95000,95000
17515637,앱코 XPERT XP-500N,29900,29900,29400,29900,29400,29400,29400,29400
17337491,앱코 XPERT XP-600N,34500,34500,34500,34500,34000,34000,34500,34500
17337602,앱코 XPERT XP-700N,38900,38900,38900,38480,38400,38400,38400,38900
101011325,앱코 코어맥스 CM-1050G ETA골드 ATX3.1,139000,139000,139000,139000,138500,138500,138500,139000
104626808,앱코 코어맥스 CM-1200G ETA골드 ATX3.1,165000,165000,165000,165000,165000,165000,165000,165000
101725352,앱코 코어맥스 CM-1200P ETA플래티넘 ATX3.1 블랙,198500,198500,198500,198500,198000,198000,198500,198500
73951985,앱코 코어맥스 CM-500B ETA브론즈,40900,40900,40400,40900,40400,40400,40400,40400
73952099,앱코 코어맥스 CM-600B ETA브론즈,38900,38900,38900,38900,38900,38900,38900,38900
73952144,앱코 코어맥스 CM-700B ETA브론즈,48900,48900,48900,48900,48900,48900,48900,48900
101011316,앱코 코어맥스 CM-850G ETA골드 ATX3.1,94900,94900,94900,94900,94400,94400,94900,94900
46098851,에너맥스 Cyberbron 2 ECS700B 80PLUS브론즈,89280,89280,89280,89280,89280,89280,89280,89280
123742810,에너맥스 MARBLEBRON EMB650AWT 80PLUS브론즈 모듈러 (중고),29000,29000,29000,29000,29000,29000,29000,29000
27608465,에너맥스 REVOLUTION ATX3.0 ERA1000EWT 80PLUS골드 풀모듈러,269000,269000,269000,269000,269000,269000,269000,269000
36709001,에너맥스 REVOLUTION D.F. X ERT850EWT 80PLUS골드 풀모듈러 ATX3.0,149000,149000,149000,149000,149000,149000,149000,149000
16142033,에너지옵티머스 EOP-1800,116200,116200,116200,116200,116200,116200,116200,116200
16505159,에너지옵티머스 EOP-2400,170050,170050,170050,170050,170050,170050,170050,170050
9842118,에너지옵티머스 EXCEL 500W 벌크,31620,31620,31620,31620,31620,31620,31620,31620
