product_code,product_name,2026-07-02,2026-07-01,2026-06-30,2026-06-29,2026-06-28,2026-06-27,2026-06-26,2026-06-25
72820316,MSI 소드 17 HX B13VGKG-i9 QHD WIN11 32GB램 (SSD 4TB),2967580,2967580,2967580,2967580,2967580,2967580,2967580,2967580
70098395,MSI 소드 17 HX B13VGKG-i9 QHD WIN11 32GB램 (SSD 512GB),2239080,2239080,2239080,2239080,2239080,2239080,2239080,2239080
47489324,MSI 소드 17 HX B14VFKG QHD WIN11 32GB램 (SSD 1TB),2287340,2287340,2287350,2313540,2313540,2278620,2278620,2278520
47489327,MSI 소드 17 HX B14VFKG QHD WIN11 32GB램 (SSD 2TB),2949550,2949550,2949560,2983330,2983330,2938300,2938300,2938200
91867157,MSI 소드 17 HX B14VFKG QHD WIN11 32GB램 (SSD 3TB),3490000,3490000,3490000,3490000,3490000,3490000,3490000,3490000
91867160,MSI 소드 17 HX B14VFKG QHD WIN11 32GB램 (SSD 4TB),3795000,3795000,3795000,3795000,3795000,3795000,3795000,3795000
47489321,MSI 소드 17 HX B14VFKG QHD WIN11 32GB램 (SSD 512GB),2178780,2178780,2178790,2203730,2203730,2170470,2170470,2170370
75988613,MSI 소드 GF66 A AI B8VE-R7 32GB램 (SSD 1TB),1858990,,,,,,,
75988616,MSI 소드 GF66 A AI B8VE-R7 32GB램 (SSD 2TB),2042490,,,,,,,
76403765,MSI 소드 GF66 A AI B8VE-R7 32GB램 (SSD 3TB),3699000,,,,,,,
76403768,MSI 소드 GF66 A AI B8VE-R7 32GB램 (SSD 4TB),3799000,,,,,,,
76329158,MSI 소드 GF66 A AI B8VE-R7 32GB램 (SSD 512GB),1788840,,,,,,,
95421590,MSI 소드 GF66 HX B14WFK-i7 QHD (SSD 1TB),1734370,1734400,1777220,1777250,1777280,1777310,1777350,1777380
95421605,MSI 소드 GF66 HX B14WFK-i7 QHD (SSD 2TB),1840670,1840670,1923950,1923950,1923950,1923950,1923950,1923950
97118387,MSI 소드 GF66 HX B14WFK-i7 QHD (SSD 4TB),2649990,2649990,2649990,2649990,2649990,2649990,2649990,2649990
95203760,MSI 소드 GF66 HX B14WFK-i7 QHD (SSD 512GB),1799000,1799000,1799000,1799000,1799000,1799000,1799000,1799000
95421737,MSI 소드 GF66 HX B14WFK-i7 QHD WIN11 (SSD 1TB),1753000,1753000,1805360,1805360,1805360,1805360,1805360,1805360
