product_code,product_name
17311451,라데온 RX 6600 D6 8GB (중고)
17420300,ASRock 라데온 RX 6600 CHALLENGER D D6 8GB 대원씨티에스
17434280,지포스 GTS450 (중고)
17466311,NVIDIA RTX A5500 D6 24GB
17484341,NVIDIA 쿼드로 P4000 D5 8GB (해외구매)
17528849,지포스 GT630 (중고)
17529758,NVIDIA RTX A6000 D6 48GB (병행수입)
17742206,NVIDIA RTX A4500 D6 20GB (병행수입)
17744411,NVIDIA RTX A4000 D6 16GB (병행수입)
17814695,지포스 GT730 (중고)
17818721,지포스 GT720 (중고)
17818937,지포스 GT620 (중고)
17944253,라데온 RX 5700 D6 8GB (중고)
17944463,라데온 RX 6600 XT D6 8GB (중고)
17973494,ZOTAC GAMING 지포스 RTX 4090 AMP EXTREME AIRO D6X 24GB (해외구매)
17982362,GIGABYTE 지포스 RTX 4090 GAMING OC D6X 24GB 피씨디렉트
18203285,라데온 RX 6900 XT D6 16GB (중고)
18203561,라데온 RX 6800 XT D6 16GB (중고)
18225332,갤럭시 GALAX 지포스 GT730 D3 4GB LP
18365978,GIGABYTE AORUS 지포스 RTX 4080 XTREME 워터블럭 D6X 16GB 피씨디렉트
18373469,MSI 지포스 RTX 3060 Ti 게이밍 X 트리오 D6X 8GB 트라이프로져2
18493601,ASUS TUF Gaming 라데온 RX 7900 XTX O24G OC D6 24GB 대원씨티에스
18519410,XFX 라데온 RX 7900 XTX MERC 310 BLACK D6 24GB
18529553,NVIDIA RTX A5000 D6 24GB (중고)
18650024,TAGER 지포스 GTX 1660 SUPER K D6 6GB
18767216,이엠텍 지포스 GTX 1660 SUPER MIRACLE II D6 6GB
18776426,MSI 지포스 GT710 D3 1GB LP 무소음 V2
1878552,FORSA 지포스 G210 D3 512MB
19047491,MSI 지포스 RTX 3060 Ti 벤투스 2X OC D6X 8GB
19131179,이엠텍 지포스 GTX 1050 Ti MIRACLE II D5 4GB
19393388,NVIDIA RTX 6000 Ada Generation D6 48GB
19772036,GIGABYTE 지포스 RTX 4070 WINDFORCE OC D6X 12GB 제이씨현
20035430,갤럭시 지포스 RTX 3070 Ti D6X 8GB (무상보증표기 중고)
20099003,COLORFUL 지포스 RTX 3050 토마호크 DUO V2 D6 8GB
20274764,이엠텍 지포스 RTX 4060 Ti STORM X Dual OC D6 8GB
20297774,갤럭시 GALAX 지포스 RTX 4060 Ti OC D6 8GB
20297981,갤럭시 GALAX 지포스 RTX 4060 Ti EX WHITE OC D6 8GB
20302601,XFX 라데온 RX 7600 SWFT 210 CORE D6 8GB
20308373,ZOTAC GAMING 지포스 RTX 4060 Ti TWIN Edge D6 8GB
20315144,SAPPHIRE 라데온 RX 7600 PULSE OC D6 8GB
20324885,ASUS DUAL 라데온 RX 7600 O8G OC D6 8GB
20350115,GIGABYTE 라데온 RX 7600 GAMING OC D6 8GB 제이씨현
20574368,COLORFUL 지포스 RTX 4060 Ti 토마호크 DUO D6 8GB
20611055,GIGABYTE 지포스 RTX 4060 Ti WINDFORCE OC D6 8GB 피씨디렉트
20687210,TAGER 지포스 GT710 D3 2GB LP
20687381,FORSA 지포스 GT710 D3 2GB LP
20730644,GIGABYTE 지포스 RTX 4060 Ti WINDFORCE OC D6 8GB 제이씨현
20740013,MSI 지포스 RTX 4060 벤투스 2X 블랙 OC D6 8GB
20807324,NVIDIA RTX 4000 SFF Ada Generation D6 20GB
