product_code,product_name,first_collected_date
75724463,G.SKILL DDR5-6000 CL30 RIPJAWS M5 NEO RGB 블랙 패키지 (32GB(16Gx2)),2026-06-01
75724439,G.SKILL DDR5-6000 CL30 RIPJAWS M5 NEO RGB 블랙 패키지 (64GB(32Gx2)),2026-06-01
75724346,G.SKILL DDR5-6000 CL28 RIPJAWS M5 NEO RGB 블랙 패키지 (64GB(32Gx2)),2026-06-01
75656726,G.SKILL DDR5-6000 CL28 FLARE X5 J 화이트 패키지 (64GB(32Gx2)),2026-06-01
75656486,G.SKILL DDR5-6000 CL36 AEGIS 5 (32GB),2026-06-01
75656471,G.SKILL DDR5-5600 CL36 AEGIS 5 (32GB),2026-06-01
75466202,PATRIOT DDR5-6400 CL32 VIPER Elite 5 패키지 (32GB(16Gx2)),2026-06-01
75466037,PATRIOT DDR5-6000 CL30 VIPER Elite 5 패키지 (32GB(16Gx2)),2026-06-01
75465935,PATRIOT DDR5-6000 CL30 VIPER Elite 5 (16GB),2026-06-01
74884730,마이크론 Crucial 노트북 DDR4-3200 CL22 대원씨티에스 (32GB),2026-06-01
74549789,마이크론 Crucial DDR5-5600 CL46 PRO 아스크텍 (32GB),2026-06-01
744616,삼성전자 DDR2-800 중고 (2GB),2026-06-01
74421911,트랜센드 DDR5-6400 CL52 CUDIMM (16GB),2026-06-01
74421821,TeamGroup DDR5-5600 CL46 Elite Plus 블랙 (32GB),2026-06-01
74341892,TeamGroup T-Force DDR5-6000 CL28 Delta RGB 화이트 패키지 서린 (32GB(16Gx2)),2026-06-01
74341889,TeamGroup T-Force DDR5-6000 CL28 Delta RGB 블랙 패키지 서린 (32GB(16Gx2)),2026-06-01
74340050,ESSENCORE KLEVV DDR5-6400 CL52 CUDIMM 파인인포 (16GB),2026-06-01
74056385,트랜센드 노트북 DDR5-5600 CL46 (16GB),2026-06-01
74056361,트랜센드 노트북 DDR5-5600 CL46 (32GB),2026-06-01
74054723,트랜센드 DDR5-5600 CL46 Jetram (32GB),2026-06-01
74052965,TeamGroup T-Force DDR5-8400 CL42 XTREEM CKD 패키지 서린 (48GB(24Gx2)),2026-06-01
7320865,TeamGroup T-Force DDR4-3200 CL16 Delta RGB 화이트 패키지 서린 (32GB(16Gx2)),2026-06-01
7320475,TeamGroup T-Force DDR4-3200 CL16 Delta RGB 화이트 패키지 서린 (16GB(8Gx2)),2026-06-01
7320400,TeamGroup T-Force DDR4-3200 CL16 Delta RGB 패키지 서린 (16GB(8Gx2)),2026-06-01
72913682,G.SKILL DDR5-6000 CL36 TRIDENT Z5 NEO RGB J 화이트 패키지 (64GB(32Gx2)),2026-06-01
72913664,G.SKILL DDR5-6000 CL36 TRIDENT Z5 NEO RGB J 패키지 (64GB(32Gx2)),2026-06-01
